ASV7	gi|436409590|gb|KC157587.1|	1267489	Neopolyporolithon reclinatum	Neopolyporolithon reclinatum	Eukaryota	91.498	247	247	2731	18	3	3	1	247	45	288	Neopolyporolithon reclinatum voucher GWS008332 28S ribosomal RNA gene, partial sequence	7.71e-88	337	100	100
ASV7	gi|290768133|gb|GQ917309.1|	682386	uncultured Corallinales	uncultured Corallinales	Eukaryota	91.129	248	247	2738	14	7	8	1	247	66	306	Uncultured Corallinales clone LBC0001 large subunit ribosomal RNA gene, partial sequence	1.29e-85	329	100	100
ASV8	gi|436409590|gb|KC157587.1|	1267489	Neopolyporolithon reclinatum	Neopolyporolithon reclinatum	Eukaryota	91.498	247	247	2731	18	3	3	1	247	289	46	Neopolyporolithon reclinatum voucher GWS008332 28S ribosomal RNA gene, partial sequence	7.71e-88	337	100	100
ASV8	gi|290768133|gb|GQ917309.1|	682386	uncultured Corallinales	uncultured Corallinales	Eukaryota	91.129	248	247	2738	14	7	8	1	247	307	67	Uncultured Corallinales clone LBC0001 large subunit ribosomal RNA gene, partial sequence	1.29e-85	329	100	100
ASV9	gi|353078237|gb|JF750970.1|	1096454	Sabia australis	Sabia australis	Eukaryota	98.837	258	258	1116	3	0	0	1	258	54	311	Hipponix australis voucher FLMNH429250 28S ribosomal RNA gene, partial sequence	4.62e-125	460	100	100
ASV9	gi|663061001|dbj|AB930364.1|	211814	Sabia conica	Sabia conica	Eukaryota	98.456	259	258	1435	3	1	1	1	258	36	294	Sabia conica gene for 28S rRNA, partial sequence, isolate: YK1649	2.15e-123	455	100	100
ASV9	gi|118341211|gb|DQ916578.1|	413209	Antisabia foliacea	Antisabia foliacea	Eukaryota	98.062	258	258	313	5	0	0	1	258	31	288	Antisabia foliacea 28S ribosomal RNA gene, partial sequence	9.99e-122	449	100	100
ASV9	gi|2246031267|dbj|LC646170.1|	1502559	Cheilea cf. pileopsis TT-2014	Cheilea cf. pileopsis TT-2014	Eukaryota	98.069	259	258	2115	2	3	3	1	258	36	292	Cheilea cf. pileopsis TT-2014 YK1650 gene for 28S rRNA, partial sequence	3.59e-121	448	100	100
ASV9	gi|663061002|dbj|AB930365.1|	1502559	Cheilea cf. pileopsis TT-2014	Cheilea cf. pileopsis TT-2014	Eukaryota	98.069	259	258	1427	2	3	3	1	258	36	292	Cheilea cf. pileopsis TT-2014 gene for 28S rRNA, partial sequence, isolate: YK1650	3.59e-121	448	100	100
ASV11	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.045	264	261	1000	14	7	7	1	261	25	284	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	3.76e-96	364	100	100
ASV11	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.860	258	261	3485	19	2	2	1	258	72	327	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	1.75e-94	359	99	99
ASV11	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	90.698	258	261	711	18	6	6	7	261	1	255	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	2.28e-88	339	98	98
ASV12	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.424	264	261	1000	13	7	7	1	261	25	284	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	8.07e-98	370	100	100
ASV12	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	92.248	258	261	3485	18	2	2	1	258	72	327	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	3.76e-96	364	99	99
ASV12	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	91.085	258	261	711	17	6	6	7	261	1	255	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	4.89e-90	344	98	98
ASV13	gi|353078237|gb|JF750970.1|	1096454	Sabia australis	Sabia australis	Eukaryota	98.837	258	258	1116	3	0	0	1	258	312	55	Hipponix australis voucher FLMNH429250 28S ribosomal RNA gene, partial sequence	4.62e-125	460	100	100
ASV13	gi|663061001|dbj|AB930364.1|	211814	Sabia conica	Sabia conica	Eukaryota	98.456	259	258	1435	3	1	1	1	258	295	37	Sabia conica gene for 28S rRNA, partial sequence, isolate: YK1649	2.15e-123	455	100	100
ASV13	gi|118341211|gb|DQ916578.1|	413209	Antisabia foliacea	Antisabia foliacea	Eukaryota	98.062	258	258	313	5	0	0	1	258	289	32	Antisabia foliacea 28S ribosomal RNA gene, partial sequence	9.99e-122	449	100	100
ASV13	gi|2246031267|dbj|LC646170.1|	1502559	Cheilea cf. pileopsis TT-2014	Cheilea cf. pileopsis TT-2014	Eukaryota	98.069	259	258	2115	2	3	3	1	258	293	37	Cheilea cf. pileopsis TT-2014 YK1650 gene for 28S rRNA, partial sequence	3.59e-121	448	100	100
ASV13	gi|663061002|dbj|AB930365.1|	1502559	Cheilea cf. pileopsis TT-2014	Cheilea cf. pileopsis TT-2014	Eukaryota	98.069	259	258	1427	2	3	3	1	258	293	37	Cheilea cf. pileopsis TT-2014 gene for 28S rRNA, partial sequence, isolate: YK1650	3.59e-121	448	100	100
ASV15	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.045	264	261	1000	14	7	7	1	261	285	26	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	3.76e-96	364	100	100
ASV15	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.571	261	261	3485	20	2	2	1	261	331	73	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	1.75e-94	359	100	100
ASV15	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	90.734	259	261	711	18	6	6	1	256	256	1	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	6.33e-89	340	98	98
ASV16	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.424	264	261	1000	13	7	7	1	261	285	26	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	8.07e-98	370	100	100
ASV16	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.954	261	261	3485	19	2	2	1	261	331	73	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	3.76e-96	364	100	100
ASV16	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	91.120	259	261	711	17	6	6	1	256	256	1	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	1.36e-90	346	98	98
ASV23	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.424	264	261	1000	13	7	7	1	261	25	284	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	8.07e-98	370	100	100
ASV23	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.860	258	261	3485	19	2	2	1	258	72	327	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	1.75e-94	359	99	99
ASV23	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	91.473	258	261	711	16	6	6	7	261	1	255	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	1.05e-91	350	98	98
ASV24	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.424	264	261	1000	13	7	7	1	261	285	26	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	8.07e-98	370	100	100
ASV24	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.571	261	261	3485	20	2	2	1	261	331	73	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	1.75e-94	359	100	100
ASV24	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	91.506	259	261	711	16	6	6	1	256	256	1	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	2.92e-92	351	98	98
ASV28	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	91.667	264	261	1000	15	7	7	1	261	25	284	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	1.75e-94	359	100	100
ASV28	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.473	258	261	3485	20	2	2	1	258	72	327	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	8.13e-93	353	99	99
ASV29	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	91.667	264	261	1000	15	7	7	1	261	285	26	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	1.75e-94	359	100	100
ASV29	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.188	261	261	3485	21	2	2	1	261	331	73	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	8.13e-93	353	100	100
ASV29	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	90.347	259	261	711	19	6	6	1	256	256	1	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	2.94e-87	335	98	98
ASV35	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.424	264	261	1000	13	7	7	1	261	25	284	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	8.07e-98	370	100	100
ASV35	gi|111559336|gb|DQ790071.1|	397581	Syllis anoculata	Syllis anoculata	Eukaryota	91.473	258	261	3485	20	2	2	1	258	72	327	Typosyllis anoculata 28S large subunit ribosomal RNA gene, partial sequence	8.13e-93	353	99	99
ASV35	gi|315435538|gb|HM746751.1|	937805	Typosyllis sp. CB-2010	Typosyllis sp. CB-2010	Eukaryota	91.473	258	261	711	16	6	6	7	261	1	255	Typosyllis sp. CB-2010 28S ribosomal RNA gene, partial sequence	1.05e-91	350	98	98
ASV36	gi|2048689848|gb|MZ344126.1|	2841298	Syllidae sp. A ZW-2021	Syllidae sp. A ZW-2021	Eukaryota	92.424	264	261	1000	13	7	7	1	261	285	26	Syllidae sp. A ZW-2021 isolate XMU-Pol-2021-071 large subunit ribosomal RNA gene, partial sequence	8.07e-98	370	100	100
