ASV1	gb|MW016040.1|	2772864	Ancorinidae sp. 3 JV-2020	Ancorinidae sp. 3 JV-2020	Eukaryota	100.000	257	257	1068	0	0	0	1	257	272	16	Ancorinidae sp. 3 JV-2020 voucher UF 3973 large subunit ribosomal RNA gene, partial sequence	3.50e-136	475	100	100
ASV1	gb|MW016039.1|	2772864	Ancorinidae sp. 3 JV-2020	Ancorinidae sp. 3 JV-2020	Eukaryota	100.000	257	257	1069	0	0	0	1	257	273	17	Ancorinidae sp. 3 JV-2020 voucher KBOA06071717 large subunit ribosomal RNA gene, partial sequence	3.50e-136	475	100	100
ASV1	gb|MW016041.1|	2772865	Ancorinidae sp. 4 JV-2020	Ancorinidae sp. 4 JV-2020	Eukaryota	99.222	257	257	1077	2	0	0	1	257	273	17	Ancorinidae sp. 4 JV-2020 voucher KBOA06071718 large subunit ribosomal RNA gene, partial sequence	5.85e-134	468	100	100
ASV1	gb|MW016374.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	1069	2	0	0	1	257	268	12	Ancorinidae sp. 1 JV-2020 voucher KBOA0410174 large subunit ribosomal RNA gene, partial sequence	7.57e-133	464	100	100
ASV1	gb|MW016373.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	809	2	0	0	1	257	275	19	Ancorinidae sp. 1 JV-2020 voucher KBOA061118090 large subunit ribosomal RNA gene, partial sequence	7.57e-133	464	100	100
ASV1	gb|MW016372.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	1068	2	0	0	1	257	273	17	Ancorinidae sp. 1 JV-2020 voucher UF 3970 large subunit ribosomal RNA gene, partial sequence	7.57e-133	464	100	100
ASV1	gb|MW016048.1|	2772867	Ancorinidae sp. 7 JV-2020	Ancorinidae sp. 7 JV-2020	Eukaryota	98.833	257	257	1062	3	0	0	1	257	264	8	Ancorinidae sp. 7 JV-2020 voucher UF 3977 large subunit ribosomal RNA gene, partial sequence	3.52e-131	459	100	100
ASV1	gb|MW016044.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	750	4	0	0	1	257	270	14	Ancorinidae sp. 5 JV-2020 voucher KBOA09271724 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV1	gb|MW016042.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	1059	4	0	0	1	257	264	8	Ancorinidae sp. 5 JV-2020 voucher KBOA02131735 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV1	gb|MW016043.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	1068	4	0	0	1	257	264	8	Ancorinidae sp. 5 JV-2020 voucher UF 3975 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
