ASV40	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	313	313	687	0	0	0	1	313	360	672	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.37e-167	579	100	100
ASV40	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.042	313	313	1176	3	0	0	1	313	345	657	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.38e-162	562	100	100
ASV40	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	98.403	313	313	1167	5	0	0	1	313	327	639	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.98e-159	551	100	100
ASV41	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	313	313	687	0	0	0	1	313	672	360	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.37e-167	579	100	100
ASV41	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.042	313	313	1176	3	0	0	1	313	657	345	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.38e-162	562	100	100
ASV41	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	98.403	313	313	1167	5	0	0	1	313	639	327	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.98e-159	551	100	100
ASV46	gb|MW143251.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	99.679	312	312	1197	1	0	0	1	312	370	681	Hymeniacidon sp. 2 JV-2020 voucher KBOA06071740 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.28e-165	571	100	100
ASV46	gb|MW059078.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	98.718	312	312	1176	4	0	0	1	312	337	648	Hymeniacidon sp. 2 JV-2020 voucher KBOA0410173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.29e-160	555	100	100
ASV46	gb|MW059079.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	98.940	283	312	642	2	1	1	1	283	361	642	Hymeniacidon sp. 2 JV-2020 voucher KBOA12191614 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.34e-145	505	91	91
ASV47	gb|MW143251.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	99.679	312	312	1197	1	0	0	1	312	681	370	Hymeniacidon sp. 2 JV-2020 voucher KBOA06071740 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.28e-165	571	100	100
ASV47	gb|MW059078.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	98.718	312	312	1176	4	0	0	1	312	648	337	Hymeniacidon sp. 2 JV-2020 voucher KBOA0410173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.29e-160	555	100	100
ASV47	gb|MW059079.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	98.940	283	312	642	2	1	1	30	312	642	361	Hymeniacidon sp. 2 JV-2020 voucher KBOA12191614 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.34e-145	505	91	91
ASV94	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.681	313	313	1176	1	0	0	1	313	345	657	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV94	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	99.361	313	313	687	2	0	0	1	313	360	672	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.96e-164	568	100	100
ASV94	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	99.042	313	313	1167	3	0	0	1	313	327	639	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.38e-162	562	100	100
ASV97	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.681	313	313	1176	1	0	0	1	313	657	345	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV97	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	99.361	313	313	687	2	0	0	1	313	672	360	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.96e-164	568	100	100
ASV97	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	99.042	313	313	1167	3	0	0	1	313	639	327	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.38e-162	562	100	100
ASV145	gb|MT586737.1|	344324	Biemna fistulosa	Biemna fistulosa	Eukaryota	92.628	312	313	696	23	0	0	1	312	360	671	Biemna fistulosa cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.12e-128	449	99	99
ASV159	gb|MT586737.1|	344324	Biemna fistulosa	Biemna fistulosa	Eukaryota	92.628	312	313	696	23	0	0	2	313	671	360	Biemna fistulosa cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.12e-128	449	99	99
ASV175	gb|MW059107.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.361	313	313	882	2	0	0	1	313	630	318	Tethya sp. 4 JV-2020 voucher KBOA061118127 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.96e-164	568	100	100
ASV175	gb|MW059106.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.361	313	313	1146	2	0	0	1	313	624	312	Tethya sp. 4 JV-2020 voucher KBOA06071724 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.96e-164	568	100	100
ASV175	gb|MW059108.1|	2773029	Tethya sp. 5 JV-2020	Tethya sp. 5 JV-2020	Eukaryota	98.083	313	313	1152	6	0	0	1	313	630	318	Tethya sp. 5 JV-2020 voucher KBOA0927173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.38e-157	545	100	100
ASV178	gb|MW059107.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.361	313	313	882	2	0	0	1	313	318	630	Tethya sp. 4 JV-2020 voucher KBOA061118127 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.96e-164	568	100	100
ASV178	gb|MW059106.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.361	313	313	1146	2	0	0	1	313	312	624	Tethya sp. 4 JV-2020 voucher KBOA06071724 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.96e-164	568	100	100
ASV178	gb|MW059108.1|	2773029	Tethya sp. 5 JV-2020	Tethya sp. 5 JV-2020	Eukaryota	98.083	313	313	1152	6	0	0	1	313	318	630	Tethya sp. 5 JV-2020 voucher KBOA0927173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.38e-157	545	100	100
ASV279	gb|MW059107.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.681	313	313	882	1	0	0	1	313	318	630	Tethya sp. 4 JV-2020 voucher KBOA061118127 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV279	gb|MW059106.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.681	313	313	1146	1	0	0	1	313	312	624	Tethya sp. 4 JV-2020 voucher KBOA06071724 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV279	gb|MW059108.1|	2773029	Tethya sp. 5 JV-2020	Tethya sp. 5 JV-2020	Eukaryota	98.403	313	313	1152	5	0	0	1	313	318	630	Tethya sp. 5 JV-2020 voucher KBOA0927173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.98e-159	551	100	100
ASV288	gb|MW059057.1|	2772918	Halichondria sp. 1 JV-2020	Halichondria sp. 1 JV-2020	Eukaryota	99.681	313	313	807	1	0	0	1	313	321	633	Halichondria sp. 1 JV-2020 voucher KBOA061118169 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV288	gb|MT586735.1|	2735325	Halichondria coerulea	Halichondria coerulea	Eukaryota	99.681	313	313	1122	1	0	0	1	313	294	606	Halichondria coerulea cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV293	gb|MW059057.1|	2772918	Halichondria sp. 1 JV-2020	Halichondria sp. 1 JV-2020	Eukaryota	99.681	313	313	807	1	0	0	1	313	633	321	Halichondria sp. 1 JV-2020 voucher KBOA061118169 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV293	gb|MT586735.1|	2735325	Halichondria coerulea	Halichondria coerulea	Eukaryota	99.681	313	313	1122	1	0	0	1	313	606	294	Halichondria coerulea cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV307	gb|MW143251.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	99.655	290	290	1197	1	0	0	1	290	681	392	Hymeniacidon sp. 2 JV-2020 voucher KBOA06071740 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	3.58e-153	531	100	100
ASV307	gb|MW059078.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	98.621	290	290	1176	4	0	0	1	290	648	359	Hymeniacidon sp. 2 JV-2020 voucher KBOA0410173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	3.60e-148	514	100	100
ASV307	gb|MW059079.1|	2772947	Hymeniacidon sp. 2 JV-2020	Hymeniacidon sp. 2 JV-2020	Eukaryota	98.851	261	290	642	2	1	1	30	290	642	383	Hymeniacidon sp. 2 JV-2020 voucher KBOA12191614 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	3.68e-133	464	90	90
ASV318	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	94.249	313	313	1176	18	0	0	1	313	345	657	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.42e-137	479	100	100
ASV318	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	93.930	313	313	687	19	0	0	1	313	360	672	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.63e-136	473	100	100
ASV318	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	93.610	313	313	1167	20	0	0	1	313	327	639	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	3.08e-134	468	100	100
ASV333	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	291	291	687	0	0	0	1	291	672	382	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.14e-155	538	100	100
ASV333	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	98.969	291	291	1176	3	0	0	1	291	657	367	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.16e-150	521	100	100
ASV345	gb|MW059107.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.681	313	313	882	1	0	0	1	313	630	318	Tethya sp. 4 JV-2020 voucher KBOA061118127 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV345	gb|MW059106.1|	2773028	Tethya sp. 4 JV-2020	Tethya sp. 4 JV-2020	Eukaryota	99.681	313	313	1146	1	0	0	1	313	624	312	Tethya sp. 4 JV-2020 voucher KBOA06071724 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.35e-166	573	100	100
ASV345	gb|MW059108.1|	2773029	Tethya sp. 5 JV-2020	Tethya sp. 5 JV-2020	Eukaryota	98.403	313	313	1152	5	0	0	1	313	630	318	Tethya sp. 5 JV-2020 voucher KBOA0927173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.98e-159	551	100	100
ASV354	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	94.249	313	313	1176	18	0	0	1	313	657	345	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.42e-137	479	100	100
ASV354	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	93.930	313	313	687	19	0	0	1	313	672	360	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	6.63e-136	473	100	100
ASV354	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	93.610	313	313	1167	20	0	0	1	313	639	327	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	3.08e-134	468	100	100
ASV364	gb|MW059096.1|	2773008	Suberitidae sp. 3 JV-2020	Suberitidae sp. 3 JV-2020	Eukaryota	100.000	313	313	1140	0	0	0	1	313	297	609	Suberitidae sp. 3 JV-2020 voucher KBOA0801173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.37e-167	579	100	100
ASV375	gb|MW059095.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	286	286	687	0	0	0	1	286	360	645	Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.27e-152	529	100	100
ASV375	gb|MW059097.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.301	286	286	1176	2	0	0	1	286	345	630	Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	2.74e-149	518	100	100
ASV375	gb|MW059098.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	98.601	286	286	1167	4	0	0	1	286	327	612	Suberitidae sp. 5 JV-2020 voucher UF 3942 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	5.94e-146	507	100	100
ASV455	gb|MW059096.1|	2773008	Suberitidae sp. 3 JV-2020	Suberitidae sp. 3 JV-2020	Eukaryota	100.000	313	313	1140	0	0	0	1	313	609	297	Suberitidae sp. 3 JV-2020 voucher KBOA0801173 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.37e-167	579	100	100
ASV469	gb|MW144976.1|	2773007	Suberitidae sp. 2 JV-2020	Suberitidae sp. 2 JV-2020	Eukaryota	100.000	313	313	1158	0	0	0	1	313	639	327	Suberitidae sp. 2 JV-2020 voucher UF 3941 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.37e-167	579	100	100
ASV495	gb|MW059089.1|	2772988	Plakina sp. 1 JV-2020	Plakina sp. 1 JV-2020	Eukaryota	100.000	313	313	1179	0	0	0	1	313	639	327	Plakina sp. 1 JV-2020 voucher UF 3904 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	1.37e-167	579	100	100
