ASV1	gb|MW016040.1|	2772864	Ancorinidae sp. 3 JV-2020	Ancorinidae sp. 3 JV-2020	Eukaryota	100.000	257	257	1068	0	0	0	1	257	272	16	Ancorinidae sp. 3 JV-2020 voucher UF 3973 large subunit ribosomal RNA gene, partial sequence	3.49e-136	475	100	100
ASV1	gb|MW016039.1|	2772864	Ancorinidae sp. 3 JV-2020	Ancorinidae sp. 3 JV-2020	Eukaryota	100.000	257	257	1069	0	0	0	1	257	273	17	Ancorinidae sp. 3 JV-2020 voucher KBOA06071717 large subunit ribosomal RNA gene, partial sequence	3.49e-136	475	100	100
ASV1	gb|MW016041.1|	2772865	Ancorinidae sp. 4 JV-2020	Ancorinidae sp. 4 JV-2020	Eukaryota	99.222	257	257	1077	2	0	0	1	257	273	17	Ancorinidae sp. 4 JV-2020 voucher KBOA06071718 large subunit ribosomal RNA gene, partial sequence	5.84e-134	468	100	100
ASV1	gb|MW016374.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	1069	2	0	0	1	257	268	12	Ancorinidae sp. 1 JV-2020 voucher KBOA0410174 large subunit ribosomal RNA gene, partial sequence	7.56e-133	464	100	100
ASV1	gb|MW016373.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	809	2	0	0	1	257	275	19	Ancorinidae sp. 1 JV-2020 voucher KBOA061118090 large subunit ribosomal RNA gene, partial sequence	7.56e-133	464	100	100
ASV1	gb|MW016372.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	1068	2	0	0	1	257	273	17	Ancorinidae sp. 1 JV-2020 voucher UF 3970 large subunit ribosomal RNA gene, partial sequence	7.56e-133	464	100	100
ASV1	gb|MW016048.1|	2772867	Ancorinidae sp. 7 JV-2020	Ancorinidae sp. 7 JV-2020	Eukaryota	98.833	257	257	1062	3	0	0	1	257	264	8	Ancorinidae sp. 7 JV-2020 voucher UF 3977 large subunit ribosomal RNA gene, partial sequence	3.52e-131	459	100	100
ASV1	gb|MW016044.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	750	4	0	0	1	257	270	14	Ancorinidae sp. 5 JV-2020 voucher KBOA09271724 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV1	gb|MW016042.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	1059	4	0	0	1	257	264	8	Ancorinidae sp. 5 JV-2020 voucher KBOA02131735 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV1	gb|MW016043.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	1068	4	0	0	1	257	264	8	Ancorinidae sp. 5 JV-2020 voucher UF 3975 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV3	gb|MW016142.1|	2772925	Haliclona sp. 23 JV-2020	Haliclona sp. 23 JV-2020	Eukaryota	100.000	280	280	318	0	0	0	1	280	301	22	Haliclona sp. 23 JV-2020 voucher KBOA061118511 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV3	gb|MW016141.1|	2772925	Haliclona sp. 23 JV-2020	Haliclona sp. 23 JV-2020	Eukaryota	100.000	280	280	678	0	0	0	1	280	300	21	Haliclona sp. 23 JV-2020 voucher KBOA061118502 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV3	gb|MW016135.1|	2772922	Haliclona sp. 1 JV-2020	Haliclona sp. 1 JV-2020	Eukaryota	100.000	280	280	802	0	0	0	1	280	298	19	Haliclona sp. 1 JV-2020 voucher KBOA12191632 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV3	gb|MW016133.1|	2772922	Haliclona sp. 1 JV-2020	Haliclona sp. 1 JV-2020	Eukaryota	100.000	280	280	1136	0	0	0	1	280	299	20	Haliclona sp. 1 JV-2020 voucher UF 3955 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV4	gb|MW016307.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	100.000	256	256	294	0	0	0	1	256	277	22	Suberitidae sp. 4 JV-2020 voucher UF 3943 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV4	gb|MW016364.1|	2773022	Suberitida sp. 4 JV-2020	Suberitida sp. 4 JV-2020	Eukaryota	100.000	256	256	295	0	0	0	1	256	278	23	Suberitida sp. 4 JV-2020 voucher BKON-2779 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV4	gb|MW016308.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	100.000	256	256	1047	0	0	0	1	256	274	19	Suberitidae sp. 5 JV-2020 voucher UF 3942 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV4	gb|MW016296.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	256	256	1051	0	0	0	1	256	284	29	Suberitidae sp. 1 JV-2020 voucher UF 3756 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV4	gb|MW016297.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	256	256	1055	0	0	0	1	256	283	28	Suberitidae sp. 1 JV-2020 voucher UF 3832 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV4	gb|MW016299.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	256	256	969	0	0	0	1	256	275	20	Suberitidae sp. 1 JV-2020 voucher UF 3940 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV4	gb|MW016305.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.609	256	256	1043	1	0	0	1	256	275	20	Suberitidae sp. 4 JV-2020 voucher KBOA061118443 large subunit ribosomal RNA gene, partial sequence	5.82e-134	468	100	100
ASV4	gb|MW016304.1|	2773008	Suberitidae sp. 3 JV-2020	Suberitidae sp. 3 JV-2020	Eukaryota	98.438	256	256	1049	4	0	0	1	256	276	21	Suberitidae sp. 3 JV-2020 voucher KBOA0801173 large subunit ribosomal RNA gene, partial sequence	5.86e-129	451	100	100
ASV4	gb|MW016303.1|	2773008	Suberitidae sp. 3 JV-2020	Suberitidae sp. 3 JV-2020	Eukaryota	98.438	256	256	1045	4	0	0	1	256	275	20	Suberitidae sp. 3 JV-2020 voucher KBOA061118508 large subunit ribosomal RNA gene, partial sequence	5.86e-129	451	100	100
ASV5	gb|MW016040.1|	2772864	Ancorinidae sp. 3 JV-2020	Ancorinidae sp. 3 JV-2020	Eukaryota	100.000	257	257	1068	0	0	0	1	257	15	271	Ancorinidae sp. 3 JV-2020 voucher UF 3973 large subunit ribosomal RNA gene, partial sequence	3.49e-136	475	100	100
ASV5	gb|MW016039.1|	2772864	Ancorinidae sp. 3 JV-2020	Ancorinidae sp. 3 JV-2020	Eukaryota	100.000	257	257	1069	0	0	0	1	257	16	272	Ancorinidae sp. 3 JV-2020 voucher KBOA06071717 large subunit ribosomal RNA gene, partial sequence	3.49e-136	475	100	100
ASV5	gb|MW016041.1|	2772865	Ancorinidae sp. 4 JV-2020	Ancorinidae sp. 4 JV-2020	Eukaryota	99.222	257	257	1077	2	0	0	1	257	16	272	Ancorinidae sp. 4 JV-2020 voucher KBOA06071718 large subunit ribosomal RNA gene, partial sequence	5.84e-134	468	100	100
ASV5	gb|MW016374.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	1069	2	0	0	1	257	11	267	Ancorinidae sp. 1 JV-2020 voucher KBOA0410174 large subunit ribosomal RNA gene, partial sequence	7.56e-133	464	100	100
ASV5	gb|MW016373.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	809	2	0	0	1	257	18	274	Ancorinidae sp. 1 JV-2020 voucher KBOA061118090 large subunit ribosomal RNA gene, partial sequence	7.56e-133	464	100	100
ASV5	gb|MW016372.1|	2772862	Ancorinidae sp. 1 JV-2020	Ancorinidae sp. 1 JV-2020	Eukaryota	99.222	257	257	1068	2	0	0	1	257	16	272	Ancorinidae sp. 1 JV-2020 voucher UF 3970 large subunit ribosomal RNA gene, partial sequence	7.56e-133	464	100	100
ASV5	gb|MW016048.1|	2772867	Ancorinidae sp. 7 JV-2020	Ancorinidae sp. 7 JV-2020	Eukaryota	98.833	257	257	1062	3	0	0	1	257	7	263	Ancorinidae sp. 7 JV-2020 voucher UF 3977 large subunit ribosomal RNA gene, partial sequence	3.52e-131	459	100	100
ASV5	gb|MW016044.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	750	4	0	0	1	257	13	269	Ancorinidae sp. 5 JV-2020 voucher KBOA09271724 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV5	gb|MW016042.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	1059	4	0	0	1	257	7	263	Ancorinidae sp. 5 JV-2020 voucher KBOA02131735 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV5	gb|MW016043.1|	2772866	Ancorinidae sp. 5 JV-2020	Ancorinidae sp. 5 JV-2020	Eukaryota	98.444	257	257	1068	4	0	0	1	257	7	263	Ancorinidae sp. 5 JV-2020 voucher UF 3975 large subunit ribosomal RNA gene, partial sequence	1.64e-129	453	100	100
ASV6	gb|MW016142.1|	2772925	Haliclona sp. 23 JV-2020	Haliclona sp. 23 JV-2020	Eukaryota	100.000	280	280	318	0	0	0	1	280	21	300	Haliclona sp. 23 JV-2020 voucher KBOA061118511 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV6	gb|MW016141.1|	2772925	Haliclona sp. 23 JV-2020	Haliclona sp. 23 JV-2020	Eukaryota	100.000	280	280	678	0	0	0	1	280	20	299	Haliclona sp. 23 JV-2020 voucher KBOA061118502 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV6	gb|MW016135.1|	2772922	Haliclona sp. 1 JV-2020	Haliclona sp. 1 JV-2020	Eukaryota	100.000	280	280	802	0	0	0	1	280	18	297	Haliclona sp. 1 JV-2020 voucher KBOA12191632 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV6	gb|MW016133.1|	2772922	Haliclona sp. 1 JV-2020	Haliclona sp. 1 JV-2020	Eukaryota	100.000	280	280	1136	0	0	0	1	280	19	298	Haliclona sp. 1 JV-2020 voucher UF 3955 large subunit ribosomal RNA gene, partial sequence	6.24e-149	518	100	100
ASV8	gb|MW016094.1|	2772895	Clathrinidae sp. 4 JV-2020	Clathrinidae sp. 4 JV-2020	Eukaryota	99.612	258	258	1052	0	1	1	1	258	276	20	Clathrinidae sp. 4 JV-2020 voucher KBOA0213177 large subunit ribosomal RNA gene, partial sequence	1.63e-134	470	100	100
ASV10	gb|MW016307.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	100.000	256	256	294	0	0	0	1	256	21	276	Suberitidae sp. 4 JV-2020 voucher UF 3943 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV10	gb|MW016364.1|	2773022	Suberitida sp. 4 JV-2020	Suberitida sp. 4 JV-2020	Eukaryota	100.000	256	256	295	0	0	0	1	256	22	277	Suberitida sp. 4 JV-2020 voucher BKON-2779 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV10	gb|MW016308.1|	2773010	Suberitidae sp. 5 JV-2020	Suberitidae sp. 5 JV-2020	Eukaryota	100.000	256	256	1047	0	0	0	1	256	18	273	Suberitidae sp. 5 JV-2020 voucher UF 3942 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV10	gb|MW016296.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	256	256	1051	0	0	0	1	256	28	283	Suberitidae sp. 1 JV-2020 voucher UF 3756 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV10	gb|MW016297.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	256	256	1055	0	0	0	1	256	27	282	Suberitidae sp. 1 JV-2020 voucher UF 3832 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV10	gb|MW016299.1|	2773006	Suberitidae sp. 1 JV-2020	Suberitidae sp. 1 JV-2020	Eukaryota	100.000	256	256	969	0	0	0	1	256	19	274	Suberitidae sp. 1 JV-2020 voucher UF 3940 large subunit ribosomal RNA gene, partial sequence	1.25e-135	473	100	100
ASV10	gb|MW016305.1|	2773009	Suberitidae sp. 4 JV-2020	Suberitidae sp. 4 JV-2020	Eukaryota	99.609	256	256	1043	1	0	0	1	256	19	274	Suberitidae sp. 4 JV-2020 voucher KBOA061118443 large subunit ribosomal RNA gene, partial sequence	5.82e-134	468	100	100
ASV10	gb|MW016304.1|	2773008	Suberitidae sp. 3 JV-2020	Suberitidae sp. 3 JV-2020	Eukaryota	98.438	256	256	1049	4	0	0	1	256	20	275	Suberitidae sp. 3 JV-2020 voucher KBOA0801173 large subunit ribosomal RNA gene, partial sequence	5.86e-129	451	100	100
ASV10	gb|MW016303.1|	2773008	Suberitidae sp. 3 JV-2020	Suberitidae sp. 3 JV-2020	Eukaryota	98.438	256	256	1045	4	0	0	1	256	19	274	Suberitidae sp. 3 JV-2020 voucher KBOA061118508 large subunit ribosomal RNA gene, partial sequence	5.86e-129	451	100	100
